user_id,reference_date,dn__recent_action,dn__max_action_level
1776a3af-4dcf-47ef-9b77-8aef1df55b7a,2024-07-31,7,60
7dc9363b-d55c-4f8c-bee1-1e0d3b2e5371,2024-05-20,10,14
a0c1f7e8-b91d-4374-aa4e-127b7d27a966,2023-07-02,1,10
5cdcf45c-29c9-4be6-9ff6-488cd8f20df9,2023-09-04,1,1
de3dea30-ab8e-4179-9498-d1509150fd60,2024-02-09,1,1
69a0ca2f-3c01-4eff-885d-5e9c800e43e1,2024-07-01,1,1
bf29b562-0172-4ff2-9495-f0167f6983ae,2024-03-18,60,60
45e0f0e2-1894-4909-a122-accf37d0246a,2024-01-08,7,7
ba3771ff-f52c-40e2-9af5-2010ae3eb42e,2023-01-06,1,10
7d8a6bca-04cb-4289-80a7-8d9c8b8dfd9b,2023-02-27,1,1
3e81e108-c5c4-405d-8455-a388946fc1c5,2024-04-15,1,1
befdaf2b-27f5-4a32-af40-1b10a2167765,2021-09-06,1,1
288366ca-15f2-4703-90bd-31faaf0ca707,2022-12-28,1,1
c5ed00eb-c4f3-4399-ba90-7375409e0232,2023-06-15,1,1
f340e308-a9db-46c2-a420-480298ac90c7,2023-04-02,7,7
6245f858-2918-4d6b-afd6-7fd7799ae1cf,2023-04-17,10,10
8f790616-c887-43f2-bf22-366a1379d410,2023-10-23,1,14
cbe70477-2f28-40c9-b42f-b253f6e733e7,2024-05-24,1,14
ae0ebe67-55cd-447b-9bb5-79eaa3a70f53,2024-06-17,1,10
66046d5a-abe6-4f2a-a60b-08c855b62128,2024-05-24,14,14
6f88d8e8-1400-486c-8506-a6a45cd36991,2023-05-29,1,10
b2ad44bf-2a9e-431d-ba65-4e486eb3073d,2024-10-28,7,14
e517824e-e2d1-43e0-a400-57ba30231864,2024-06-27,7,7
4e131ffe-1640-4ef2-afec-45d0baed5087,2022-11-02,1,10
df6b1d1b-0012-4631-b115-d32f6fda78c9,2022-05-02,10,10
686e606d-ae41-4bd9-bf17-89de88f97dcb,2022-01-22,1,1
7d82eefd-68c9-4e59-8058-6a2c34fb706a,2024-08-31,1,10
d349d446-f38d-4405-bcc5-58433e76b711,2025-01-04,1,1
6bf955f4-44fc-4a9d-8e1d-c33d8b53682a,2021-10-07,1,10
2237c1a5-7015-46a1-895a-7e33da21a2c1,2021-09-20,1,10
5613ce2e-8dd2-47e6-946f-e439bfa3ac53,2021-09-06,1,10
4da709dd-4f18-4ad5-a53e-e12a2a470bf1,2022-01-16,7,7
fc4d9b2e-ed66-4507-9ce3-f4eeef0e3707,2021-08-30,1,10
3326db9c-bc15-4c6a-8c90-654671028683,2022-02-27,1,1
6a246912-2183-456e-bb48-caa14c4f96ff,2022-03-05,1,10
a70dd679-354f-472a-9b95-4791ad9609b9,2022-06-04,1,7
fbd59eed-46e3-4d7d-97a1-a69247036100,2022-05-09,7,10
1828fb53-1b49-40f3-9316-b123a76ee347,2022-08-23,1,1
9ab9d83f-6a39-40b0-a613-3187cd1bdce4,2022-04-08,7,10
2abc933c-5a23-488e-93d6-62e343cab7c2,2022-06-15,10,10
06be992d-36c0-4911-b592-c4e534b54eef,2022-12-04,1,10
f7a4a113-fc69-446b-8779-699c7fc24f71,2022-05-16,1,1
8afa5cea-83ce-4a3f-9dd5-f57578d9a4df,2022-10-19,1,1
80f42821-2b93-445c-9f84-424f0d6df750,2023-06-14,7,10
f7bddce7-7b90-4194-bf59-2c9ab668cafb,2023-03-03,1,10
85313ba7-58be-40fd-b94b-3e779968866d,2023-05-29,1,90
ac1b704c-f756-4392-b0fb-9b4bd46bba0b,2023-04-11,1,1
36bcf0f4-2fb3-4190-ab44-ebedbec33408,2022-08-24,1,1
edfc6967-68da-4907-b125-6f9899ba54cc,2022-06-04,10,10
2b1b418a-ac5a-44df-b2db-67ba316e190f,2023-02-28,1,1
e7d18d2a-16ac-439f-9b04-d0755b2ff558,2024-07-17,14,45
5233abeb-5acd-470c-bebc-c358ef91a79e,2024-05-04,1,90
a8eabea4-af70-473b-ba9d-1d12f4a86f06,2023-09-28,1,14
17a14f06-63f7-48d2-a6d6-c4cdaada1a7d,2024-08-20,1,7
0a76b883-b3ea-4aba-a79f-47feb484b2a4,2024-02-13,10,10
65c8d25f-2672-4331-b3d3-cb0095c4535c,2024-03-09,1,1
f06a57b3-6fb4-41af-b04f-f99cddc02a87,2024-03-13,1,7
24ada7fe-5c29-4398-a5a1-b188e917cb40,2023-08-07,7,7
6dfdd7cc-6c7c-4066-b26e-afaf98318418,2023-09-29,1,7
d989fde2-37af-4cd7-9a23-fdc4e6ee8e5a,2024-08-26,7,14
60820687-d444-45a4-a0c9-984be605bfb3,2024-09-23,1,1
a8d73aa1-7c3c-4b18-8187-560ab1d28948,2023-02-28,10,10
96a6b4ac-771b-4244-9b57-fe468ca2df47,2024-08-12,1,1
67fb2d5c-cffb-4974-963c-5135d84b31d7,2024-05-24,1,1
ec897678-cd06-4c1f-a814-7fa72bdc8fa1,2024-07-29,14,14
b854d528-ec4b-4e8b-869f-acda7d4e8675,2022-11-10,1,1
10fb619e-afa3-478d-8d73-a57bc4085f78,2024-02-05,1,1
54967ae3-3724-41ed-910c-ee57e9475d1a,2024-07-31,7,10
02c3b03d-531c-44e0-9384-01eb7352969d,2023-03-30,10,10
567127de-a26f-4a0b-959f-3c9fb30f2d64,2025-04-27,10,10
73beca70-3d54-4c34-a53b-17e04df88d4f,2022-04-18,1,10
54b48c2d-1a80-418e-85d1-ab3c2c9f93c3,2024-05-24,10,10
9b2a75a9-62f4-406f-bbe6-74b3beeea301,2025-01-10,1,1
3ef27e13-4b75-4f5f-b50c-8427cfd1659f,2020-01-06,10,10
24833f47-574b-4541-b329-f55f0cef92fa,2020-07-27,1,1
90660831-6e04-4dc6-8fc7-1dc20caaf1fb,2021-09-06,1,10
121ed4da-3b6a-4e6c-9e8f-c152936a70d9,2022-06-02,7,90
ddeb42b8-f7d2-4164-9248-5286b22f7cc1,2022-06-04,1,10
acf6412c-854b-40cb-bc16-86dcddea52d0,2022-06-01,1,10
f45d9e38-bd37-4ddb-9b7c-79959aff3f0f,2022-06-03,1,1
5c230b56-09ca-42b7-9f6c-5f1643ab20cf,2022-11-01,1,10
1f5b30d2-ef90-4097-8e4c-17bc92239655,2022-03-05,90,90
7d845599-d00a-45fd-bb35-82903aaba925,2022-12-25,10,10
c5f83a15-39f5-49d6-a717-0559f4b7e135,2023-04-01,7,7
fc941da8-9d1f-42d1-8f7f-d3f2406fffc6,2023-07-16,1,1
dc666d57-c872-4f10-b4c9-7fa83d3036d8,2023-03-30,10,10
9102c8d1-ae7d-4e4d-a9b8-bbe45ad399c1,2023-04-09,1,10
87318a3f-1110-4ce1-9015-4ed633d6d009,2023-12-01,1,14
5c876bfd-03d5-4542-8cfa-bd48b861a51b,2024-05-24,14,14
b5522d0f-7efb-48a8-9a44-9e21641c3147,2023-11-04,1,1
5f3c031d-65fe-4641-87ec-a4ce132d6c29,2024-05-23,7,14
674a9925-8b05-4a2f-bc9d-f0c01c6066e9,2024-02-05,1,14
5af677e7-b3dd-4b98-a7a5-26a6d17a0b52,2024-02-01,7,14
63a2cec1-b854-4b88-8874-062fc20ad28e,2023-11-03,1,1
8a0ad68f-04ff-4808-9192-dd49145c72d2,2024-06-28,10,14
bc38d01c-cf10-4746-ae2b-58415c746df7,2024-06-28,14,30
fdada811-4853-41f5-ab2d-34181ff457ec,2024-05-24,80,80
24e1abf4-57ba-4e97-a832-21e72307e608,2024-05-03,10,10
cd2b2f44-6c3f-4935-8de8-7004191f422a,2022-11-21,1,1
042234df-f2f8-46ca-9bfe-c659e3452718,2024-03-30,1,14
8ff7bb4b-e82b-4f4e-8adc-01462489264e,2024-07-31,7,75
be1130e1-361d-472c-91ba-dbe39eee357e,2024-03-30,1,1
e772b543-7a5b-48a0-801e-ff3c8ffce93c,2023-06-29,1,10
96439805-e837-493e-bf1a-1b22b5246cd0,2023-07-16,7,7
67135d9a-69a1-4f84-8964-0013247c47d2,2023-02-01,1,10
7c25db8c-ef88-4712-a826-5f63f2f51316,2023-03-30,1,10
6242f465-1df0-47ba-9514-df0b47b88b58,2021-09-06,1,10
e6ac34e2-0251-43e6-8dc0-b7e46a0bcfd7,2023-04-01,1,1
94b82219-9da4-4865-b861-06a90981c3fa,2022-07-30,7,7
a6cdefb0-77fb-4390-9210-9a2574ae1fe4,2022-08-27,1,7
066df0c6-0d0e-4db4-b1bf-3e17c722e4f9,2025-01-07,1,1
b0320902-e092-4213-b217-4b3eebce77ec,2024-10-12,1,1
d1e9feb1-17ac-4bf8-9c65-0eb1a8064979,2019-07-08,1,90
47fbc684-ca88-425d-a370-b0521b338950,2019-07-08,7,7
daa6e1b1-9615-40a0-9227-452110c50cf5,2022-02-13,10,10
f6b2e202-6d5b-40ef-8fb8-7c0c2b87981b,2022-05-09,1,1
9402e611-a390-4390-b20e-78569418b243,2022-06-18,1,1
ef5b9bd0-a5a1-466e-ae19-1abfd8f83134,2022-04-29,1,10
cb741957-7602-4514-9f5d-e5e9d4043c40,2022-05-19,1,10
b9f10259-d5ed-4cd8-9f2a-bcff5769ce9d,2022-04-14,1,10
aac87a68-c8be-4486-a234-a9bf2ea183b5,2022-07-24,1,7
963ef845-39a2-42f0-bfb8-33107ef766e2,2022-07-25,1,7
ef04f09d-b783-4223-9db4-bee106215c56,2022-09-01,1,1
c853e671-307f-40e2-a6f9-523c1bffc36e,2022-08-19,1,90
6b68c44b-ac2f-43f9-80a8-c8a468215900,2022-10-30,1,10
e6a29bca-ab4a-4d74-bdd3-3b902a1f6080,2022-12-28,1,1
5e193120-90a1-41c0-95fb-75d36fc9ad56,2022-05-15,7,7
97e0775d-e534-4791-9260-3d83a2ece4c1,2022-12-11,1,10
2ed4cb82-51bd-44cc-a4dc-81d415ceab3c,2021-12-02,1,10
88e9d965-ffb0-460d-b065-9aedc3841291,2022-12-28,1,10
2f7a6964-f805-47d8-9674-2a90adbd932f,2023-03-30,1,10
74754240-8fcc-4ba2-8dc8-9a3c68512746,2022-06-04,1,1
b3250c5b-a253-4663-a32e-f59b4dc4006a,2023-12-29,14,60
e69392c2-f66a-41bc-bffa-07df682c844e,2024-04-18,14,60
7811afd2-ff64-402a-b311-caf32626870e,2023-12-29,10,14
1a93fab5-33b6-43c9-8f8f-2ac3fac06801,2024-02-22,10,14
ef4d341b-4045-4890-bd08-02644ac4b099,2024-03-02,1,7
5320ab2b-d1d2-4e33-aca3-d0ff05b7635a,2023-04-05,10,10
7d2f02ec-1b21-4e2e-a49a-e53d40c92b31,2023-07-13,10,10
3efdcdd9-17db-417e-a19b-c8c968bc609b,2023-04-02,10,10
9ebc711b-9ced-4d8d-bd2a-718dbfdaa216,2023-06-05,90,90
150abe40-2b8f-4fa9-9679-cd65f805d375,2024-05-03,7,30
86409e22-13fa-44bd-8333-7c5e519a9368,2023-02-01,1,10
720def47-e028-41a6-a04a-e59ebe61f4aa,2024-08-19,1,1
0abcd678-2641-45b6-bd63-1c40cae1b94f,2023-07-20,14,14
18bf73a3-3a1d-444b-aecb-731a071d72e8,2022-11-24,1,1
b586c26c-c6c5-41e8-94f8-5cf9781eaec2,2023-08-31,1,1
618c0954-28bd-457d-a846-19ebba3d7b07,2023-04-15,1,1
9085ec26-926d-40bf-a546-eed96e3a99d3,2023-03-22,1,1
1733719f-873f-4e50-8d11-ecfad381cef8,2022-05-21,7,7
097a2bd4-2452-49dd-bfc0-2fb483dd492a,2023-07-01,10,10
b7fd4b73-b9c4-432e-aaae-266f89683bb0,2022-07-22,1,1
f3a25f74-958c-4508-86a6-27bb50d137ee,2019-07-08,1,1
f1af1b14-9bf8-483e-a019-81ba627608ad,2021-01-04,7,7
da2fcc52-c3f2-491d-821c-8a515a99a1b1,2021-10-16,1,1
ec374534-0cb5-4315-974d-8a95396ba149,2022-04-08,1,10
a5a09348-ab96-491a-bd62-bed9a846b69b,2022-05-05,1,7
c3dfdead-cf62-4935-a650-806b63f0f813,2022-06-29,1,10
43002e86-d152-45a2-8ef4-f9bf68bd865f,2022-04-27,1,1
45882382-aa46-48db-9c82-4e36b63747c6,2022-02-16,1,10
1d385c1c-ca24-4784-b379-d8f3aafa7c31,2021-08-29,1,1
1e2f4b42-fbb6-4ced-8010-c7b48d9788dc,2022-03-05,1,7
17711702-9a79-4814-aa5f-47c50b290812,2022-02-27,1,10
c0cdb16c-023d-449b-8509-ffb0b62a6e71,2022-09-27,1,90
38816400-6e8d-408f-8f69-f9a387b19e32,2022-06-28,1,10
0984c5a8-c134-4500-9ef8-bfaa9137712e,2023-04-06,10,10
5157d97c-2cb1-4e80-b23c-d6ed07c8c020,2022-08-08,90,90
dd415af4-d5b6-425d-8f0f-cb471b08b953,2023-03-30,1,10
abc8d59e-3159-4ab3-a5b4-12e671da60bc,2023-02-05,7,7
b81737ed-b351-4ce4-b668-c5908287894c,2022-01-29,1,1
fcf18df0-40fb-4fe3-ba21-5b4fd68497a8,2022-12-02,1,10
40da723e-993a-474b-bb6b-4797503c5557,2024-05-03,1,14
43266217-40dd-4ff3-a7f6-641087452243,2023-10-31,90,90
64b2b31b-902a-44c8-a0f2-8a7162a4a38b,2023-10-30,7,10
c60afa88-1bb9-4a5f-a11c-c295f7d6e6b1,2023-11-06,1,1
ccfd2918-9403-465e-92b1-3c8b393471ff,2024-01-22,1,14
f688b87f-cc3a-4878-8c8a-5fa8ea6a1740,2023-10-31,1,10
eaabe26f-d587-4024-9a42-4005b152eacc,2024-03-29,1,14
d3b49c02-c2b7-43ab-a970-cbd5ad52c16b,2023-09-24,1,7
f9a1b965-f969-4122-b0f3-3f05dc8557fe,2023-09-16,10,90
07c76cee-8b30-4a8a-8b0d-3615aed63884,2023-04-09,1,10
ab428d68-1f3d-4a5f-9ecc-10d6e6ae6e6b,2024-01-29,7,7
7ee363b9-b35b-4f57-88e0-af02ba2a0b0f,2023-06-29,7,7
65821fc5-e243-4ded-a22c-bfb28ea63efc,2023-09-27,7,7
4e66e465-4dd6-4d03-8965-3a84a45d8790,2023-03-18,1,7
1c3c76ef-6d31-4cec-b7d8-10c746855513,2023-10-31,7,90
954af36d-db46-49c2-a955-230be1309694,2024-03-13,7,10
99ce191d-0833-4815-a2cd-a1dfd84ac5cc,2024-03-04,1,1
d668cf43-8d81-4291-89da-29a6227d1662,2023-12-23,1,10
187a9670-8761-4ad9-98b8-4ff320d10fc0,2023-09-28,7,10
4e2733e2-3e1d-4c11-9129-793ae1ebc34c,2023-09-28,1,10
439d51f7-e29a-475b-a1e1-6b9a77b6ac13,2023-11-14,10,10
05342129-ea1d-4084-87a3-7a92075b4d89,2024-05-24,1,1
55675db6-69a5-43b5-b214-3cc2b058b459,2023-09-05,1,1
b8b9d6f7-85dd-4fcc-a3aa-ca03cf7a65b0,2024-05-24,1,1
fe25e90f-f797-4235-9057-042d8dbb6e68,2024-02-01,1,14
41d6720b-740d-401b-aedd-259a062015c1,2024-05-04,7,14
fece9486-8e8a-4be3-864e-c427aebe3ad1,2024-08-19,1,1
7f32d013-4e76-4279-8c6c-ca18fcb120c7,2023-02-01,1,1
c89585aa-4004-4ee9-b461-8f090ee8b818,2023-02-06,10,10
67706b49-e641-4122-bf37-109c7274371f,2024-07-31,1,1
d0771510-814d-45bd-94f9-520bd581b90c,2024-07-31,1,1
ab17b12f-cc90-4a3d-b6d5-4c9bf256f427,2023-03-13,1,1
3ff68bbe-7e06-4887-b8c5-34d1c1e8a934,2024-05-16,1,1
b40ed73f-85f3-4ade-98de-80a0a1f4054a,2019-07-08,1,90
68904901-b144-43b1-859e-e486b0c63079,2019-07-08,7,10
57d1e4b6-9bb4-452d-a066-9882738ad6f9,2021-12-11,1,7
29bcaea3-f878-464d-87dc-c1a6123404f0,2021-04-08,1,10
0ca7b7c7-f0d2-42c5-aff9-15f8115abd1d,2021-12-02,1,10
29920e0d-aec2-4fe8-920a-95431fb41adf,2022-03-26,7,7
d23b7548-eb1e-4a44-a064-1df731dde6db,2022-03-05,1,1
48cb787f-d547-43f7-b326-0fae389354c8,2022-06-04,10,10
a045ae02-aa4d-416e-9396-842d0a390df6,2022-02-04,90,90
5cdec4eb-eb53-4544-8e13-6c7c89af7439,2022-10-11,10,10
57aa2a10-9ce5-4124-aae0-504fa3ecf3f0,2022-12-26,1,1
aaf42f33-30ee-40cb-9038-19648584bf5e,2022-04-17,1,1
0d8460cd-7389-4ef2-b9e4-5b2bf73f2a75,2022-12-31,1,10
c10da596-2bb6-44b4-986b-4b36f9136a33,2023-01-29,1,10
fddefd6d-0365-41bc-ae4d-4e8a9807372a,2023-06-27,7,10
856dbaea-67a7-4693-8118-75a8d808abad,2023-03-30,1,1
5cccb0b5-7095-4e8c-bf35-a5545331783e,2022-12-07,1,1
ccb73b39-44e0-4739-b6ba-0e875ef6f2c3,2022-05-17,1,1
cd6b8fb6-359b-457f-9fe5-0d9eccc41605,2022-06-04,7,7
2506f042-b703-4e7b-bfd0-b113d0e8c7cf,2022-06-04,1,1
204885a0-ab09-475d-8716-b9a7bc7936d3,2022-06-29,10,10
857b64f7-5f3e-4bbf-8112-3891f3b69f31,2023-03-30,1,1
e24f5cba-5dbc-477e-926b-007b7e7b3bb3,2024-02-20,1,14
af9853b8-64d1-4ac3-bea1-5484524a22ae,2023-12-29,1,14
f8221c0c-9248-4c79-b2ea-557e4c564a9a,2023-12-21,7,7
1350ed8c-22fa-46fb-81a9-b29dbf7c1b1f,2023-11-16,10,10
b39b3c64-1f75-47fc-a1f1-71563193000f,2024-01-15,1,7
ec470e0e-600e-4672-b018-3b6aea95119c,2023-04-03,7,7
5563be5f-1054-49bf-8920-8a9d78a50301,2023-02-20,1,10
13e7d174-ecfb-4849-aad7-4362cf81f8b9,2023-10-01,1,1
64dabc17-c089-4bf3-8f12-4a375d4b0741,2024-06-02,1,30
8ab63ae4-9902-4450-b3b5-f09227f955f1,2024-01-07,1,14
a7c05295-5b61-43e2-92e3-9f248744a157,2024-10-08,1,1
e90d861b-8b1c-42b9-a262-aa6e8a9676a0,2024-03-30,7,30
6776893f-aaf3-4264-81b6-07537d700110,2023-12-29,7,7
5145d6df-9cd9-4ec4-ab75-8bb62e7d47ab,2023-05-29,1,1
e32128c0-6431-41ae-8100-a9b9524866b5,2024-03-08,1,7
48fac26e-b8d7-476b-81f1-5897cf10244c,2024-05-24,1,1
0858de5b-2b8c-429b-9102-ab29e6994772,2024-10-29,14,14
75fb5d6b-3170-4c9e-9434-930a02b52f4f,2023-07-31,1,1
a0e0d42a-2c1c-4b12-94d4-170fd9e166ea,2024-07-31,1,1
c8b5208b-5fc5-4b1d-883f-1ea6176d8a51,2024-09-27,1,1
74431fb7-25e6-401c-93d7-0a81bbe4f297,2023-01-05,1,1
9f9fa122-1244-4a6b-952e-3e2fff5534a5,2025-01-09,7,7
ed890d2a-cc87-4532-b529-9ee7d0c5ecd0,2024-10-28,7,7
ff53c3e8-b8e0-4fa2-a9b1-3046942a5c82,2022-03-12,10,10
1f7a7318-6bd8-4782-8c8a-47d95b1cdc7a,2024-06-20,1,14
63be2e0d-5b5e-44d6-ab4e-e66d7c3fa406,2022-12-28,1,10
3871992d-2069-4526-9c28-5911bc0d8c17,2023-04-30,1,1
42dd5182-c834-45c4-a4f2-fbdcaf54ae15,2019-10-02,1,90
0962e298-a601-458d-8abb-77f8dd9aab02,2019-11-11,1,10
e68f0937-f38c-47f9-8f52-9577723e4c0f,2020-11-07,1,10
0dd9270d-25b3-471e-a797-3f391b56ac0f,2021-07-04,10,10
174926c8-9e5b-4c0f-ba1d-1d618ece7317,2021-12-11,1,1
5e401dce-a653-4de5-bb4a-d097d75d5ba0,2021-08-29,1,10
47f7662e-fbde-4453-8dbf-9ed529a259fb,2022-03-05,1,10
3aa40acd-ab1b-45c1-ba73-9a123b153392,2022-02-27,1,10
d01a4e20-41fd-4975-b985-51018bcbf5f9,2022-05-14,7,7
0e704798-01ae-4806-9328-2efbf474a195,2022-02-23,1,10
989f33cd-e314-4066-9df7-9fee22a7404c,2022-11-20,1,90
034a71af-864b-4d27-840c-88a1c772bb65,2022-11-28,1,120
485b9dd8-2661-46c4-9523-8698f39e5cef,2022-06-29,1,10
1527e305-e4c9-4af5-a1b7-c9b69a2ab419,2023-03-15,1,1
17ec9818-7f51-4b34-b5f1-3426db7503cd,2022-09-27,90,90
dcb8603f-13a1-4dc7-ad83-429a6a136982,2023-02-17,1,10
0b898282-cf7b-4370-9356-d9218ac12dc9,2023-03-30,10,90
09675797-9d74-43c1-a8a3-aeb21aa97fad,2023-02-07,1,10
8061015a-ab47-4e60-a6b7-b66516b058d7,2023-04-19,1,7
2c88a943-d111-4034-8aa2-7048777b46b6,2023-03-30,1,90
8685e2c4-e2ac-4494-aeaa-819c5047a965,2023-05-30,7,10
496575da-9866-4cb8-9653-fcff1b9310ca,2022-10-22,1,1
5f192438-4229-4af6-a08b-e89873f8cea8,2022-02-24,1,10
2759b7f8-9369-477b-abf3-59e7adeb85da,2022-12-28,1,1
bdab5dae-a6ac-4433-a410-3d67b16f3973,2022-08-22,10,10
4547b072-ddbe-4564-825d-e7470470fad2,2022-12-28,1,1
d2725ce0-9ddf-4a2b-bbf9-3e52143f11fb,2024-01-30,7,30
7e4ec4c4-5d69-4d43-a384-24803a0aa82c,2023-09-28,10,14
6df8c4cc-4a22-4985-973d-dc3c8d3a7c85,2024-07-29,10,10
222419f9-b2c8-4ff3-8e2a-44283fa544e4,2024-06-02,10,30
566d9b38-a763-40eb-8879-2d3c1c3a27bf,2024-03-04,1,14
78f5ac65-69e0-4760-903f-624ca3852d69,2023-12-29,10,30
17ef442c-907c-4e37-b8de-4a4193ebf856,2024-05-24,1,10
f68a36e4-ffef-421d-b301-da2ab504bf1b,2024-05-24,1,7
1564a8cd-46cc-4f53-bff3-105f023f0a6c,2023-06-29,1,10
f761e59b-33fa-4987-ac4d-27c9af69af27,2024-05-24,1,10
4207881c-acd7-4915-bb18-75c53893548d,2023-07-25,1,14
74bd9a9e-6c19-4d22-b5f8-1676c5378630,2023-05-12,1,10
b495af05-a691-4089-ad0b-18755bc17dd2,2023-06-29,7,7
ede4403f-7a22-4267-8ec8-04fe138d833f,2023-08-30,1,14
1930dd4c-a402-4097-aa39-24afc3beab85,2023-03-08,1,10
44599cca-7d73-45b7-8be5-dfabb112fee8,2023-03-30,1,1
e669cb5c-aba8-4fe7-ad2e-2075a56682b5,2023-02-28,1,10
8aba4a96-1ded-4ec7-bc22-078614ee8283,2023-03-30,1,1
eba1b79f-1117-41cc-b052-900171d4ce66,2023-01-29,1,1
decae8d9-7728-4e8a-adfd-9faa599f0939,2022-08-01,1,10
8eb0d355-36fb-43af-b57a-dc22fca97ee7,2024-07-22,10,10
548c6474-1c15-4448-8708-bdbcd84431e3,2022-04-12,1,1
38adf4d1-6cf5-46e6-84f0-4b6ead3479bf,2019-07-08,1,1
f9db6673-2dcd-453b-9254-61adb0431424,2024-03-04,7,7
5962eb8d-102e-4e81-a635-7e414a2e2237,2019-07-08,10,90
ed98555f-d044-436e-9fb0-b9d862f47032,2019-07-08,1,1
838378a6-e3ae-4aeb-be4b-6db079bd93dd,2019-07-08,1,1
5533f3ea-c08a-4a84-9a90-b488575623d4,2020-03-26,1,10
e88b35e0-6aeb-4b46-b81f-beb3b578ed56,2022-01-30,1,10
fc6baf37-3c1d-4033-9220-8cd20a51bfc9,2022-02-04,1,10
e3605f96-5283-4137-a955-0089af15c309,2021-11-09,1,7
ea45621f-0ea6-460e-be9b-724bc0019dbc,2021-07-12,1,1
2e662d61-5bae-4818-b23c-b8d65024b3fc,2022-04-11,1,10
2be97f2f-d7d3-4a15-9341-0cc4e72e3efb,2022-03-31,1,10
4f837b93-9482-438e-aed9-25da0e6c2bcc,2022-03-24,7,10
c0840584-26a3-48bf-a851-78677b5a6b62,2022-05-17,1,10
0c197ba1-72f3-4c19-943d-286d2fd80955,2022-06-28,1,1
4a1409e9-1880-4a6a-80c4-dd2a830a953c,2022-12-12,1,10
0075f7ae-3e36-4614-8729-ac3cb4c72018,2022-05-17,1,10
88586200-4139-4714-91b4-67830c6c21e4,2022-10-18,120,120
4746211a-53d3-4cbf-9557-51ce19853f7b,2023-03-19,7,7
3ddeaaa8-8104-42de-9927-5f0b1c0daa1d,2023-03-30,1,7
fbef7c93-3ed8-4038-8986-786ad5a6cd48,2022-06-04,1,1
113c8778-c190-42b7-871d-db8ada8a4996,2024-07-14,10,14
efeed0d3-5f26-44ea-a4ea-9b23e8fa0d0c,2023-12-29,1,90
eb4af058-d45e-452a-a11b-3a8763d265fe,2023-03-30,7,7
a37c92fb-221d-4fee-9596-774d53f841fa,2023-11-17,1,1
75a8a9cf-61ee-4deb-bb44-97c0fe3cb3d0,2023-12-22,1,30
45b6ab1c-e301-4d6c-8a6b-ffcdcad034e5,2024-03-30,7,90
769b17f8-080d-45c1-a9d3-8e4e2cfe57db,2024-08-14,1,7
ab1c9cb8-eaa4-4c30-a800-b48fa5ed1c28,2024-06-28,7,30
d1e025f6-7dfa-4a51-b025-f53b25558947,2024-06-03,7,14
8bdfaf5a-7ac4-4264-a5cf-8cd1dd7818cb,2024-05-23,1,14
ffde7c5c-9bb4-48c3-963e-365f2d356323,2023-05-26,1,1
87b74bf9-9d70-43f6-a8a2-d004e9238fff,2023-05-20,1,1
35819d93-3b56-46cf-87ef-b1f4f9b877b6,2023-09-28,1,1
48c61439-70b3-4dd0-b5f8-c663fa6d24e1,2023-04-27,1,10
4d248606-ff92-47d6-be1b-d05a5163cb2a,2023-10-14,1,1
0dd9536c-bd34-4328-807f-5a873be2faf9,2023-08-28,1,1
cd242f54-0716-46d5-a29c-493637bca5b8,2023-12-21,1,1
9afbd7bb-c200-4d46-a0c8-9531cbd4ea98,2024-09-29,14,14
16ce8297-22c3-4a6b-81de-9b07068abc28,2023-07-04,1,1
1de5481e-face-4a15-a9d2-8127b9003fa7,2021-12-02,1,10
eb3cb808-6879-4f57-b420-8e2b8506df9c,2022-06-04,1,1
1be63f4e-c099-479c-b299-dff8c7179ee1,2024-06-28,1,1
75b08352-b3b2-49a3-97ec-cd386b28d926,2024-07-31,1,14
9eacdd9f-d08b-4694-83b9-507cafc01b38,2024-05-04,7,14
68af4279-8b10-4b63-b9f7-4e35a7d0185b,2022-11-02,7,7
27f806bd-3422-408a-81ba-502f12c6fc98,2022-11-02,1,10
e3ef43a3-fe5e-45b4-aa0a-a14ae4b35dbb,2023-02-24,7,7
21754ee8-dd9b-4d8e-a94b-70f28504f25f,2024-09-09,1,1
58a81f37-cfbc-4eb9-be6f-ed38f0b484d7,2025-08-06,10,10
c5393d22-c09f-42dc-937d-1d0faac35da0,2020-08-15,1,10
cc40b1b8-e317-47d2-be95-93c92abf369b,2021-07-01,7,7
46333ed2-fe7e-4007-bdb3-4105aae7ae18,2021-12-21,1,7
4fb8bec6-969d-4b0f-bf81-e9305d96a177,2022-03-03,1,10
6dfc69c9-97c6-4847-a939-1d9f63497f96,2022-02-20,1,10
26da5719-d8bf-41e4-a51f-665234cf1f7d,2022-04-30,1,1
78f11d5d-43a3-4748-b41e-e8f1beebde89,2022-09-04,1,1
b4f99ca3-18d6-4d4a-afd0-b3b69fbe0cf1,2022-04-25,1,1
65fa4d1a-ea17-4c1f-8625-55ae7a95fe0b,2022-06-26,1,10
8087bbca-d29c-469a-a418-4db948f1ec94,2022-06-01,90,90
2389430a-12a7-4860-a25b-842cd74b9ef1,2022-11-02,1,1
5d33bf7e-25af-464f-874d-28483831f155,2022-09-27,1,10
3c32d975-2f10-4408-9d72-12a52e4b58d2,2022-11-02,1,10
78d0168c-2594-4bc7-8be1-4785c58e67e7,2023-06-09,10,10
8a01dfba-2748-4cac-92c4-9596c1d04d03,2022-12-11,1,1
