user_id,reference_date,cb__most_recent_score,cb__worst_score
cbef8030-ae0e-40bd-9d93-51a3eed27085,2025-12-31,B,F
cc118ed6-050b-4a8d-a4e7-c4ce5246c994,2025-12-31,F,F
cc1f1cca-bb27-4146-91f1-11f1f839b4bf,2025-12-31,C,G
cc4c9f88-ca5f-4773-8d1c-bd5727d0521a,2025-12-31,D,F
cc7c4001-081c-4ff1-9f0b-b660188a559b,2025-12-31,C,C
ccca5651-8dab-43d5-b7d4-35396d17805c,2025-12-31,A,A
ccdd275e-3934-4157-8a9c-a3cfc405e868,2025-12-31,C,F
ccfbe066-f2d3-4f9f-8ac9-86f8c9b9fc94,2025-12-31,E,E
cd10024c-d30f-4f55-a92c-969fd98300a7,2025-12-31,C,M
cd1ea629-c7f5-49aa-a6e4-9d19bec8ee5e,2025-12-31,E,M
cd47519a-31de-4a6b-9b47-bd8f0880b61c,2025-12-31,B,C
cd87f058-98dc-4356-8fab-609e51fead72,2025-12-31,A,B
cdacb014-29c5-4e39-a654-e3ba29e3770e,2025-12-31,D,D
cdc50d67-f840-4309-bc47-346d8dd5ea53,2025-12-31,D,M
cddbbb0c-1377-4643-930e-f7e9117875af,2025-12-31,D,D
cde4916e-28b6-406b-9486-f806db39485d,2025-12-31,M,M
cdf46d7d-072a-4185-8d12-9d173b8ce3a5,2025-12-31,E,M
cdf74911-09f7-4867-a565-3d11e09d48b9,2025-12-31,F,M
ce797d38-6d8e-41a1-8353-2467e1f02a53,2025-12-31,A,A
cf3e705d-f83d-40c4-834e-4a17321cdc1b,2025-12-31,B,B
cf4fbc71-0a73-439a-b56f-2eb717332b45,2025-12-31,F,M
cf66b75d-0d7c-4ac4-aebd-8bb6765f5b40,2025-12-31,B,M
cf8fb49b-9304-4b92-90e2-085c47a7cd21,2025-12-31,F,G
cfb4ee8f-3a7e-4b09-ab63-9cebfa11793a,2025-12-31,B,N
cff142c0-5bf6-4784-9155-b49e53647beb,2025-12-31,D,M
d0158efe-e065-4257-a95e-15494aafc13f,2025-12-31,D,D
d0325902-516d-4b59-bd2d-9228af0a6b85,2025-12-31,D,O
d0371dc2-c9db-4a00-92c3-6c0069b9df3f,2025-12-31,B,M
d041a463-aefc-4d62-bab9-2ceb2fc53526,2025-12-31,F,F
d0437de4-d4fa-4a60-b635-2a2562bff91a,2025-12-31,D,G
d061f706-7235-4023-92cf-44e0212af19f,2025-12-31,D,D
d0838aca-a38e-4fd0-9057-212e5eac2efb,2025-12-31,D,M
d096dfb8-d63e-4f38-a8ca-e289738c4c70,2025-12-31,D,M
d09dbbf6-f4e7-4b4f-9a8c-750c087a17ee,2025-12-31,D,D
d0d4f687-de4e-4f30-88cc-cc3a9b044262,2025-12-31,F,F
d0e6f80d-558c-4bce-8d86-d84f0b63f2e3,2025-12-31,M,M
d12686da-5a37-4d1f-b5fd-7d1d850fec35,2025-12-31,D,D
d1858b80-b08e-4b90-81a6-dba9228b372e,2025-12-31,B,C
d1ef82f1-b814-4f29-b364-e1a479a2ce8f,2025-12-31,C,N
d22c8d5b-bf82-47da-a422-498ab5c3d53d,2025-12-31,C,F
d26a539b-2fb2-42da-9d2a-d0656d662d16,2025-12-31,D,D
d26e70f8-de5c-4727-b74a-ab7510aaecb7,2025-12-31,A,F
d2bdcc46-693f-4d4c-aa90-ed0c55628f82,2025-12-31,D,D
d2cdbe51-015c-494d-99b5-9f9ef1e3d93b,2025-12-31,E,E
d2d263a2-10cc-4d71-8df2-9b41ccbc13d8,2025-12-31,A,A
d3ba0e54-7a87-4b95-89de-1f1c948195a0,2025-12-31,B,B
d48ee452-e1f4-45d2-a908-e2a7f3c91e42,2025-12-31,M,M
d4da4141-6980-4929-a90f-ef74d8cca743,2025-12-31,D,M
d51c0b1e-de3f-490f-b2ca-b81550b9d2ea,2025-12-31,A,D
d588ce36-7f21-4f63-afa0-3b7ed02b28cd,2025-12-31,C,M
d5dedef7-8e2b-4bc9-9b35-dcd8a4966f80,2025-12-31,C,C
d5f7a47c-74b2-4948-abbf-260e0b03acbb,2025-12-31,A,A
d643fd30-356d-4bed-a92d-429292f061fa,2025-12-31,A,B
d677bda3-0909-47a3-abe0-4f14f11b771c,2025-12-31,A,B
d686c0d3-bad3-49af-b47a-a7f387a38dd1,2025-12-31,E,E
d688f7c5-913b-40a2-a5b0-e2d55f7f5006,2025-12-31,D,M
d6981c8b-d398-4c00-921a-c1bc0b8b6860,2025-12-31,A,C
d6bd1b42-f222-4ad9-9e83-69c743192f0a,2025-12-31,C,E
d6c29165-7c2c-4002-b917-d6e359c10116,2025-12-31,E,E
d6c64abf-efe5-4731-a279-b7faebb7936f,2025-12-31,C,P
d6cac944-a2e1-4183-b0f1-24d3afafed6d,2025-12-31,A,G
d6e3d8ba-86c3-4075-b0ef-a9835fe77270,2025-12-31,B,M
d709382f-89a3-49b0-833b-db358004f760,2025-12-31,G,G
d7a72343-deb3-45f5-8f75-83af50ab0f34,2025-12-31,E,E
d7a7e54c-e0fd-48be-b5e7-ea384b9a8dbe,2025-12-31,F,G
d7c31dab-ce25-4606-9ff1-12c680764258,2025-12-31,F,M
d7d1764b-f219-4cdf-9e9f-0ed76a4a05cd,2025-12-31,F,F
d7f40ad0-0125-4b90-8fc6-b1b5f10e8dc7,2025-12-31,D,F
d7fe0bda-6d29-44ce-ab48-5b3eb22d206f,2025-12-31,D,D
d82868bb-1b67-4b61-bea8-366a60636806,2025-12-31,D,G
d93bb9dd-b980-476e-9d84-c786d16703ec,2025-12-31,A,A
d9cb5faf-2abe-4e25-af08-5338a7606520,2025-12-31,M,M
da2e3079-7d2a-45e5-b16a-1a93c996c078,2025-12-31,A,A
da311836-ea98-42b6-8979-b5663a6c93fc,2025-12-31,E,E
da55dc07-e0b1-42f7-869f-8a00ec70a838,2025-12-31,C,C
da578bd5-5b61-42e7-8281-e8f2b79e66c3,2025-12-31,F,M
da749afa-6442-4407-a239-bc60abdcfa0d,2025-12-31,M,M
da7d75ab-61ce-4f58-8ee3-c67f3ba19779,2025-12-31,A,A
daa2ed81-6ab6-4a52-a614-e0ff6fe82938,2025-12-31,B,M
dae5d0d3-0952-42a4-a3f3-2f33638c8173,2025-12-31,D,M
db0433c9-b7a2-4402-8249-956c711e0d64,2025-12-31,E,E
db230602-95d1-4be4-9f7e-a04fcaf7385e,2025-12-31,E,E
db5da72e-90e3-470a-ae57-d61b07b21c66,2025-12-31,B,E
db9630a9-cf36-4013-b8d7-e000a35d9879,2025-12-31,M,M
dbd27cc1-201b-4a73-831b-a585a77e03c5,2025-12-31,C,F
dbff84ad-c408-4c01-bda0-4c4c3ecb6c48,2025-12-31,B,E
dc15a8d0-8300-4bf7-b6a8-ee2a507dfa2d,2025-12-31,B,B
dc34dc39-f949-4b3e-a938-e849bd145e87,2025-12-31,F,M
dc774756-50b3-48a2-a9ae-a5e8d6e5aaa9,2025-12-31,C,C
dd1cc17a-47dd-4b46-bc82-a7cf4dfc43f8,2025-12-31,M,P
dd735d34-4daf-4c43-8c05-6f2505f3bf96,2025-12-31,M,M
de0a6f59-99c2-4bca-87a0-8efab7bb3113,2025-12-31,B,M
de2b28a3-a16e-4e58-b5c9-0f507e04f265,2025-12-31,F,G
de75b4d4-db92-4ac4-b068-3b698f7ea64d,2025-12-31,B,B
de7e42ad-50c7-4cb4-8d64-c4be09369cd9,2025-12-31,A,B
deeb037a-47f7-467b-848f-18a236fd01b9,2025-12-31,A,A
df396542-0024-4cae-b458-521dbbbe2e54,2025-12-31,D,D
df44ad7d-5fab-4f3e-a6ee-d4819ab30a6b,2025-12-31,B,D
dfabb1ce-fdc3-4712-8cd8-269bee105e2a,2025-12-31,B,B
dfaeff04-df78-474e-b04f-933f4f7908b8,2025-12-31,E,E
dcb9a295-0c87-4c31-a978-6cffa68be4c8,2025-12-31,C,G
dcee0ae2-af62-46f2-9381-21947fc6d612,2025-12-31,C,M
dcfb0d59-5e58-4213-9e04-2205a98ceeab,2025-12-31,E,E
dcfeb61f-223a-4872-91a8-f9058c9ae4d2,2025-12-31,G,M
ddb59619-3750-4ca2-b392-fafb98a78647,2025-12-31,B,B
ddc885d9-195c-4115-89e9-ea6f9f79b1b4,2025-12-31,E,E
dded7167-cf83-4ab4-a2ed-11bc0c034613,2025-12-31,C,M
de5c5dd2-cae5-4b2f-b3b2-bb10e5ac076d,2025-12-31,B,C
dec9ad26-204d-4305-9bea-479c9624bf89,2025-12-31,D,E
df1efc9d-c667-4203-9420-28d219e1c192,2025-12-31,B,M
df305066-7381-4f8f-9df6-67247ccf6624,2025-12-31,B,B
df5d4abe-3d82-44cf-921a-339e5658f40e,2025-12-31,B,B
df6d64a3-a4da-41a6-8332-742ae27bd397,2025-12-31,F,F
df76ab12-c60b-4119-80c2-2e0156d3fee2,2025-12-31,A,B
df9bb017-b426-4fe6-a642-9d53eb2e2ef4,2025-12-31,C,M
dfadc82b-6b7f-44f6-9d22-83d4df5f6507,2025-12-31,E,E
dfb6f1df-786c-4d3c-93ea-5e579c0341c7,2025-12-31,C,C
e01a1de8-57fc-4fc5-ba1a-aaa5c5389110,2025-12-31,D,D
e0b3386d-910a-4625-974b-1d6526650807,2025-12-31,B,B
e0c8664a-d070-4e99-90f4-e55e63ec6372,2025-12-31,B,B
e0cf7b43-3f0a-4659-b539-5448d891e36b,2025-12-31,A,A
e111c779-0e48-4bc3-8754-b0e66bc045a0,2025-12-31,B,C
e11731c9-356f-4ccc-baee-04e2281a60f1,2025-12-31,C,C
e14311e8-0b6f-4d4d-b7bf-9fec85ce444a,2025-12-31,B,B
e152ddc5-add8-4b9c-9bf2-a399df433d61,2025-12-31,C,C
e15f3f8e-9b31-4ae1-95f5-fe4b7080b24b,2025-12-31,E,F
e1c849f2-7082-4c8f-9bf5-76b0000c35bd,2025-12-31,A,B
e1fc7a40-0432-4bde-b77f-aa31c3406dfb,2025-12-31,B,B
e228efc4-92b4-4884-acf0-e1729b016009,2025-12-31,A,A
e22c7074-d8e1-4746-a340-253f7befeaf6,2025-12-31,D,P
e22d5b76-1887-4173-8e29-cc70d70b7d8e,2025-12-31,G,G
e29abac4-1fa1-4619-8c1f-feb05ffc0d43,2025-12-31,C,C
e2e50808-057f-4359-a0a8-6df6680b0463,2025-12-31,M,M
e321df7a-dd0a-496f-b366-64b7e841ed0a,2025-12-31,B,C
e35a5f98-1f4b-4b73-8a46-b009b7bca592,2025-12-31,A,A
e3d426e5-763e-46dd-9e4e-19f45bf64f1f,2025-12-31,G,M
e42c6f67-116a-4ba5-8c3b-8392754d4019,2025-12-31,C,F
e45ac811-fea2-4797-8e09-221c72d7bad9,2025-12-31,B,D
e4b8070f-db18-4652-bc9e-1aa743bbe244,2025-12-31,O,O
e4e5efb5-6047-44a5-a6f4-a6675c988bce,2025-12-31,D,M
e4ecb004-5027-4dc5-b657-b79b54c483d1,2025-12-31,F,G
e50ebb82-d034-4b8e-8c52-559e06a4aa52,2025-12-31,B,D
e54853cd-c3da-4789-8938-402b36849544,2025-12-31,E,M
e5868b15-27a8-414a-a255-cd0ef8d92404,2025-12-31,E,G
e5d0e06a-d23c-4a4f-90f3-3f7b47ec13d1,2025-12-31,E,G
e5f51f7f-f572-4ecd-9603-2e16d38a95b5,2025-12-31,F,F
e5fc8134-cd6b-4176-8047-261350b39b65,2025-12-31,B,B
e67f6626-83cb-4e32-9b0f-daeb44987026,2025-12-31,D,D
e6b6d11b-d1c9-459f-b57c-cbd0d403063e,2025-12-31,A,B
e6bc68ed-17b6-4db1-b8cf-7372761512cf,2025-12-31,B,B
e6c78f67-fd0a-4a8c-abbc-d5f2e8b25044,2025-12-31,A,A
e6f536d3-234a-4be7-b0ed-670dc6290e2b,2025-12-31,C,M
e6fedccb-193e-46c6-b665-f4b78e26861e,2025-12-31,D,D
e7312113-8e18-4661-a69b-629c62dba5d4,2025-12-31,B,B
e78354ec-9d48-4370-9834-f6a8ffdbd009,2025-12-31,E,E
e8081ae2-2c92-4390-b467-1cfdd1cc39cd,2025-12-31,G,M
e81b2892-c5a8-4a1c-aa78-b70b2e965e3d,2025-12-31,M,M
e89147d1-db9f-42bd-90c8-edc9ed08ed3a,2025-12-31,C,C
e89914bd-b2f3-428e-b794-f249a2e01157,2025-12-31,D,D
e8b1faa5-eb44-4ae9-ab8f-e9fff5881966,2025-12-31,B,C
e8b6ce66-2508-41da-9e9f-21b7bcaa459c,2025-12-31,M,N
e8eef261-fd38-49b2-bdc5-0eab7a080c71,2025-12-31,A,B
e910e412-86af-414c-b0aa-ff97971634be,2025-12-31,E,M
e923f402-7c2d-414b-bda5-d015da1ee928,2025-12-31,G,M
e991caa9-3764-4de4-b9d5-9ffafff91e9e,2025-12-31,D,M
e9de8b78-389c-4475-8d1d-706e8c4ea52b,2025-12-31,A,A
e9e5abbe-5373-4a0c-a063-10e76a60130f,2025-12-31,C,C
ea92411d-b08d-4338-a459-7b57d0494b16,2025-12-31,B,B
ea9dc401-1a6f-4898-9e65-419bed3ae5f1,2025-12-31,D,D
eab098d9-1548-498f-b7bd-bb3a946f3b93,2025-12-31,B,C
eac330f2-eea1-46eb-8917-6ac2b826f532,2025-12-31,A,C
eae13bb8-a348-4c0d-b86b-5d50043164fb,2025-12-31,D,F
eae54679-ffc4-4e37-a905-2d977dde09cb,2025-12-31,A,A
eaf491ce-51f6-40ec-ad16-6b8449213f0e,2025-12-31,B,B
eaff4e29-bc1b-43d5-8970-cee09149acdc,2025-12-31,F,F
eb816c4e-e452-4c85-adbf-6a6e18c438ab,2025-12-31,M,M
ebc0b1e0-a488-4287-9681-be0477e68ff4,2025-12-31,F,F
ebc85c15-5b30-4aee-ac96-9dd495aef04b,2025-12-31,A,P
ebd6f090-4c73-435f-948c-e351a4bbeee0,2025-12-31,C,M
ec4d9806-642a-4876-bf54-b68962331c76,2025-12-31,G,G
ecebbd89-845d-4510-856e-5785dcc7b482,2025-12-31,B,E
ed27c141-c5bd-46f5-99b6-be3bc2f730e1,2025-12-31,B,M
ed36576b-1bec-49dc-a254-cbb65603ea29,2025-12-31,B,B
ed770e0b-b14a-484b-be18-4bd4116b4c62,2025-12-31,C,C
edd581a7-ad47-4267-9246-1209919ba7a8,2025-12-31,E,M
edfaea73-fcb5-4276-a12e-d778c6acc0a6,2025-12-31,C,C
edfc9e8b-6781-41b9-b7c7-646d37f51e5d,2025-12-31,E,E
ee3fc5be-8910-49e1-9806-7c74c9b58fde,2025-12-31,B,B
ee7f26f1-2353-4a23-af71-5d7dead3c301,2025-12-31,C,P
eecde65e-c0af-48e0-b667-d5d840696a27,2025-12-31,B,B
eed017e0-b7ad-4319-90d1-6f74ef6ccca9,2025-12-31,D,M
eef80ffa-7b1f-4b15-81d3-34dd6b4d6400,2025-12-31,A,B
ef1cbd8d-5484-40a9-b3fd-75c9561a8cba,2025-12-31,B,B
ef639972-5634-409f-a982-9b2fa4eea72f,2025-12-31,G,G
ef6e30e8-c9fd-4cda-87cc-308b74c5b61b,2025-12-31,C,E
ef80c068-7f4d-4d37-b04f-a1deeaf72401,2025-12-31,A,D
f01ad950-e251-4e87-b949-b3e425e1093d,2025-12-31,A,D
f0312c6a-f2e2-48b7-9507-fc200cec218b,2025-12-31,B,B
f07f00a3-2383-435b-ac5f-58b48790559a,2025-12-31,A,D
f09d1077-9cde-4c8b-b507-65447a92e659,2025-12-31,F,M
f0abe582-2efb-4701-ad71-6772d5d255e5,2025-12-31,C,C
f0aced75-9cba-48c7-9e50-608f54fe89d6,2025-12-31,F,F
f0bea024-488c-4cf5-ac0a-1c6d1dbcba32,2025-12-31,D,D
f124b0b4-9d35-4e0a-92b3-a4a0ce757f8d,2025-12-31,A,A
f1686912-f67c-4ff7-8441-0bc5ae48c90b,2025-12-31,B,M
f1823eb9-1cd5-40c0-b7e7-503de3042bbe,2025-12-31,F,F
f1827b25-e077-4256-b04e-97319e3e6d44,2025-12-31,C,C
f18c62aa-df21-4124-9c41-b37e39f5b727,2025-12-31,G,O
f1900576-9275-4674-8b6d-cb187ea89279,2025-12-31,B,B
f1a143e0-2d8c-43ef-8f37-cef8bf45af7a,2025-12-31,E,F
f1f58c46-56d8-4822-a7fc-47411053d761,2025-12-31,M,M
f205bbd6-b587-49d5-91d2-a9b79a3c24c7,2025-12-31,D,E
f21cd9f9-5b49-43ba-a9f0-d9b2fcc0863f,2025-12-31,E,P
f21e728b-5b0e-4eef-9caa-439033d3a03c,2025-12-31,B,F
f23e4c1a-22c5-4392-83c1-d5f4633e4330,2025-12-31,B,B
f24839c0-2721-41a2-b678-79642b7dc77d,2025-12-31,C,C
f25824ce-2339-43e0-835a-3d24b298d1eb,2025-12-31,A,M
f2659702-3adf-4ee1-a3ed-371bdfc0471f,2025-12-31,B,E
f27380d6-1864-4ce7-8c23-7144aa0ca5fe,2025-12-31,C,M
f2b33103-a075-4996-a583-150abccf11ed,2025-12-31,G,G
f2c860dd-bc0e-4271-a30d-4301a3fe5314,2025-12-31,D,G
f2cfbaf9-e5ef-49ca-965c-6ae4cc77f571,2025-12-31,B,B
f3482b8c-ea6c-47ca-929f-fe9a4090cc49,2025-12-31,B,D
c5a705b3-3bfa-440b-8716-e5bbd8566721,2025-12-31,B,E
c5e30312-3555-4edd-8cf9-0e587941bf5c,2025-12-31,E,M
c5ebf04a-af17-4063-bc56-fcbfc4770e1c,2025-12-31,A,E
c66b0bd1-f45e-437f-a4ad-efb5bd95a1c7,2025-12-31,E,E
c6a3188a-c796-4500-ac13-51ae29f8a5ef,2025-12-31,C,C
c6ff8a35-3463-4e89-8096-32907933d64d,2025-12-31,C,C
c7770a3f-345c-4c01-ad34-ab6a6ea4fecf,2025-12-31,C,C
c78e85bf-94c6-41d4-800a-48d907cf3bb1,2025-12-31,M,M
c7a2ef8e-d987-4fc1-a274-815f56e2c943,2025-12-31,M,M
c7a4aa8c-4d38-4e23-9133-c8c79162b5e0,2025-12-31,A,C
c7c91fce-36fe-4a0a-bf33-6c20408d26ec,2025-12-31,C,C
c7cb9a6a-464f-4f5a-89d8-25956ce87995,2025-12-31,M,M
c80029d8-c311-4d2b-8732-ec96b2197e74,2025-12-31,A,M
c8029f94-659d-42ad-9dc3-8a71419d2b13,2025-12-31,D,E
c80b7c96-64d7-4ff9-9941-151291ee2175,2025-12-31,D,D
c85a0680-f21c-4b38-9b1a-d1e8491527ba,2025-12-31,B,D
c86c5def-c12e-4c0c-88f4-f71c9a62c1d4,2025-12-31,C,C
c8c3a0e3-16ed-46ba-8965-ad7f8ea8a963,2025-12-31,B,B
c94c18fb-488f-4be5-a14e-b7679d223d69,2025-12-31,A,B
c95071c4-470b-49ca-a03a-7f8b759fe8fc,2025-12-31,G,G
c99a3ae0-7cf0-43b1-a3fb-d8bdb99fe8d2,2025-12-31,C,M
c9b2d33e-53f4-4f47-a249-10a6fdfcd963,2025-12-31,A,B
c9f98fec-7df2-4fb3-8291-73daabbf4229,2025-12-31,C,G
ca3d5ae1-148b-4795-abb1-93548d860263,2025-12-31,A,B
ca41f5b1-44cd-4e4c-8bb0-56f1081cd53a,2025-12-31,B,C
ca501118-7cb8-4823-9809-2d37d1a64c5d,2025-12-31,E,E
ca664088-37e8-43d8-833c-0334bf34c27e,2025-12-31,E,M
ca77d581-d044-4d75-9a67-28ee2b07c515,2025-12-31,E,O
ca84d174-1f06-4284-b8ba-4654c39639b2,2025-12-31,C,M
caa6af3c-0451-46fa-b8cb-e0dc65f31b3d,2025-12-31,N,P
cac25d9a-5e80-4e0b-9108-fb10437246f4,2025-12-31,B,B
cb035483-dbcb-4147-b0aa-6532ab6e3845,2025-12-31,F,F
cb03eba4-8b6c-4e3a-a2dc-66cef6f20c76,2025-12-31,B,B
cb2ec7cb-d319-40a1-a753-5c107ea139dc,2025-12-31,B,B
cb9a086f-5399-4e07-b423-c4f3bcd1993e,2025-12-31,C,E
cc79841a-266a-440f-b278-9fb851f9b38f,2025-12-31,A,B
cd39da2e-586d-4937-83c0-3461aafb7038,2025-12-31,B,B
cd3c5557-26a7-4d3f-8804-862a96a2dfb2,2025-12-31,C,C
cd3c8c53-0df9-4771-92ae-19046f4286b1,2025-12-31,M,M
cd5c90a4-b1ad-4ec3-afd5-38449cf831aa,2025-12-31,A,C
cd66bb4d-2e44-445f-821e-64210e069494,2025-12-31,C,C
ce14d2c7-db3f-42e3-b7fb-fa15b88f3a8d,2025-12-31,E,M
ce1bcb3a-816d-465d-b16a-ac398163514c,2025-12-31,M,M
ce344058-839c-49d6-9c72-5db752e54784,2025-12-31,B,M
ce346408-9ddd-423b-84b5-17cba6a0c974,2025-12-31,A,A
ce9b8167-68d8-4ed7-8f94-9d3855a67a63,2025-12-31,M,M
ced5995e-2471-4358-857d-b3403bb11f48,2025-12-31,F,F
cef4a312-8428-48ff-b736-49b559631310,2025-12-31,F,P
cf00c21c-8be5-423e-81a2-a079f847a61f,2025-12-31,B,B
cf32421c-c6dc-4e57-93bb-9e299a318e2e,2025-12-31,G,M
cf4b00cd-6c49-4b12-98aa-14440c7c8565,2025-12-31,D,D
cf4f4f12-75b3-4d81-9cce-b6fecccb9f89,2025-12-31,A,B
cf5d875d-4220-488c-9378-6a1fa06ced7b,2025-12-31,D,D
d00fce6c-d3a2-48a3-a814-3b8db21c9404,2025-12-31,D,D
d03a36c2-421e-436b-b0ed-571e91f89993,2025-12-31,A,A
d0bdb74b-89f4-462d-a679-85acd5464ac5,2025-12-31,D,D
d0df6b37-9225-46f1-918e-c62dc5af725c,2025-12-31,C,C
d179ecb6-e70d-483b-b30b-f3ba91d5a270,2025-12-31,C,C
d1998f2e-940e-4a6f-8526-b9842ba9eca8,2025-12-31,E,M
d19a603b-1d59-44dc-ba8f-008c4b92752f,2025-12-31,F,M
d1c0c831-c680-49a2-b4e5-97ad300a0838,2025-12-31,A,A
d1ccf7e2-0cac-45b3-bf09-d252f5b34ab7,2025-12-31,G,M
d1d7956a-d884-490c-812b-b5f3dc2fbc0e,2025-12-31,F,F
d2c7ddc2-9bbe-4456-b953-d57eb6fa96b5,2025-12-31,B,C
d2d44cff-8a23-4d12-ae38-677392028005,2025-12-31,C,M
d2e10e7d-6c26-4bb4-8c33-cdf871419187,2025-12-31,F,F
d381ef80-8fed-4ff2-a1d8-609cba089726,2025-12-31,M,M
d3bc6593-8be7-4fd5-a2b0-ab60e19dd811,2025-12-31,C,E
d42a2248-06d1-4836-849f-603d19d2fdbe,2025-12-31,M,M
d42cf6d6-5b77-4e46-b90d-971a87ad0280,2025-12-31,G,G
d4ef3e55-b8a7-462b-a1f7-9676f39ad94c,2025-12-31,G,G
d4f41bde-8444-4216-baf0-35648c4997d9,2025-12-31,A,B
d50af953-53a0-4907-a24a-5ee1ea1e5da2,2025-12-31,C,M
d517b501-c683-4826-86f3-a627f1599912,2025-12-31,C,M
d51b185b-eeb6-4c3d-afc1-863d5c3f8ff5,2025-12-31,M,M
d523acf8-cf4d-4ba7-abd6-44d18667be04,2025-12-31,D,D
d5311926-8acd-4bb8-ad7b-e5924ef3b0ff,2025-12-31,E,M
d5b66bbe-c23a-4bc1-8efd-eee1fd20344e,2025-12-31,G,M
d60efeeb-9a07-42f4-acbd-624f6ef17aee,2025-12-31,G,G
d6453c79-db9c-4412-b9cc-69cd9c626e57,2025-12-31,E,P
d66c8a93-91ea-48e5-8e2f-2735296cbf3c,2025-12-31,C,G
d6836e08-219c-46a7-829d-24e94e97ce13,2025-12-31,C,M
d6ea98a1-89cc-4cad-bc12-dae42b84a421,2025-12-31,F,P
d702c86d-b6ed-4ac0-8ef8-f7460945f4da,2025-12-31,E,M
d7795df9-2813-42ad-9073-6f63af1e6b47,2025-12-31,G,M
d7a42136-e129-4e3a-978e-d4264971d13b,2025-12-31,C,C
d7b33035-a9fb-4e25-a4b0-fd1acda403b4,2025-12-31,B,M
d7d26864-60a5-4cf4-85ea-e2a6707c0443,2025-12-31,D,D
d80abf2a-5903-4d32-a77a-c9dac02901c4,2025-12-31,G,G
d827c164-d836-424e-b3bc-ff294027e780,2025-12-31,B,B
d83b6d21-0fa9-4723-b041-8a034ffc19e8,2025-12-31,A,A
d89247ac-a81a-4e6d-b4c9-065bb9af100f,2025-12-31,D,G
d8c2e553-4695-4e5f-9dc3-476441caffb7,2025-12-31,G,P
d8d5f022-af77-4fe8-a3d3-5eb95a04c84b,2025-12-31,A,A
d8f4b830-07e9-49bc-80c5-9a9c768f1b78,2025-12-31,C,C
d9072d5c-f10d-4368-a790-6020612fd7a0,2025-12-31,M,M
d9a69a77-b1ff-49be-b2cd-ec7ab8d7696e,2025-12-31,E,E
d9b14818-85a3-454a-8906-4fd7cb2aa684,2025-12-31,C,C
d9bdc90d-b62a-48de-b0a8-4c6edcebd0cb,2025-12-31,B,B
d9e20d6f-284f-4e47-9e20-fcf7b9bb5ca1,2025-12-31,C,M
d9f85b1e-0430-4b20-96a0-68d21e7f38f5,2025-12-31,A,A
da54ed1a-a941-4ff7-be22-09e33b6c8743,2025-12-31,B,C
dafd664d-3513-49e2-804a-e3e296fb2d16,2025-12-31,A,B
db099670-d4d7-4ba8-a91c-8d277b59d7c4,2025-12-31,A,D
db52f180-aef8-4ffc-9fee-014e13a44371,2025-12-31,A,A
dba20cf9-6762-47d0-9295-3979035ee991,2025-12-31,B,B
dbf91833-6b7f-46fa-bbf2-74d4addd4f47,2025-12-31,E,E
dc1f2fd8-180a-4d46-9b88-9a244b178f51,2025-12-31,C,G
dc8eeaef-3e9f-4295-ba02-6c217181ca66,2025-12-31,C,M
dc94c7be-72ef-438a-a17b-27fbe8edcf43,2025-12-31,C,C
dce48930-23a0-4e45-9597-15259c6f9ab3,2025-12-31,D,D
dce6e009-0763-4145-bcbe-7e5c563474a9,2025-12-31,B,B
dcedc1a8-a604-473d-b3a5-b56a881deb77,2025-12-31,D,M
dcfa2a0c-b47d-4abf-bcec-7a1674c7181b,2025-12-31,G,M
dd590309-be5f-4876-9d12-82914ad4411c,2025-12-31,D,M
ddae468d-079d-4898-9bbc-9feeb2f8fc39,2025-12-31,D,M
dddaaa44-f94c-4c4c-898b-762d409fb062,2025-12-31,A,A
de0d3568-d418-4194-a35d-2188dbd38501,2025-12-31,E,E
de728dcc-97b3-4c0c-bfd8-8c0da6bfb43a,2025-12-31,E,E
de995d3c-9911-4f8c-88d3-d38cb4c458e0,2025-12-31,M,M
de9ffc8a-76a2-4b90-b73a-6d20345f697c,2025-12-31,B,B
defe5897-998b-4607-9002-d3eca6803b84,2025-12-31,B,M
df132d96-7870-4235-b421-cabfeeefefb2,2025-12-31,C,M
c328a089-8ddc-4622-aeff-f0da3611d47e,2025-12-31,B,C
c32fe9ea-d90f-4c36-99fe-d2a7a38704d5,2025-12-31,D,M
c35801ef-f687-40ff-aba8-3c1c89e3a4ed,2025-12-31,A,C
c35990b3-d801-4ecf-9eec-132e9b49f576,2025-12-31,E,E
c3c6f6ab-9f37-4e3d-9a34-837051e0290d,2025-12-31,P,P
c3c747dc-64c8-4352-89a3-254366bc24dc,2025-12-31,G,P
c3d3cafc-f135-4999-8829-f1485621877d,2025-12-31,E,E
c3e61ce1-0058-4c13-94db-c02bc5a9dcb6,2025-12-31,E,M
c3edf199-b7aa-40c7-ac95-7fc790fd0db3,2025-12-31,C,C
c40657c5-dd34-4871-806c-4bd9e3f6c307,2025-12-31,A,A
c41b1ca6-6f4a-45ef-be76-9e784eea9acb,2025-12-31,M,M
c42fd48d-6b83-4938-9878-a0c84a9ae7e1,2025-12-31,D,M
c49a14a7-d22a-4934-88f5-eda0c027375c,2025-12-31,E,E
c4b1f613-667f-4e3c-8535-de2bf230bc55,2025-12-31,A,E
c52962d2-9027-4faf-b3b6-741e72deee37,2025-12-31,D,D
c53598a4-07d9-407d-aa2d-c6ddfc3a3a40,2025-12-31,E,M
